ipc,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47,E48,E49,E50,E51,E52,E53,E54,E55,E56,E57,E58,E59,E60,E61,E62,E63,E64,E65,E66,E67,E68,E69,E70,E71,E72,E73,E74,E75,E76,E77,E78,E79,E80,E81,E82,E83,E84,E85,E86,E87,E88,E89,E90,E91,E92,E93,E94,E95,E96,E97,E98,E99,E100,E101,E102,E103,E104,E105,E106,E107,E108,E109,E110,E111,E112,E113,E114,E115,E116,E117,E118,E119,E120,E121,E122,E123,E124,E125,E126,E127,E128,E129,E130,E131,E132,E133,E134,E135,E136,E137,E138,E139,E140,E141,E142,E143,E144,E145,E146,E147,E148,E149,E150,E151,E152,E153,E154,E155,E156,E157,E158,E159,E160,E161,E162,E163,E164,E165,E166,E167,E168,E169,E170,E171,E172,E173,E174,E175,E176,E177,E178,E179,E180,E181,E182,E183,E184,E185,E186,E187,E188,E189,E190,E191,E192,E193,E194,E195,E196,E197,E198,E199
H02H007,-0.18455893,0.09237284,0.08573034,0.06736663,0.05440615,-0.27633047,-0.04902675,0.1788364,0.07052702,-0.12551033,0.15145032,-0.01883497,0.12569079,0.06202612,-0.08544003,-0.06657214,-0.07555524,0.09149127,0.07888209,-0.08111777,0.09716319,0.19274628,-0.00959215,-0.04202407,-0.15921527,0.03089459,-0.09285945,-0.2236537,0.1732123,-0.06543282,0.01822548,-0.00857506,0.23720261,-0.19319089,-0.20892629,-0.09791667,0.00430372,0.13751492,0.0526348,-0.14889668,0.04289588,0.15874477,-0.05766784,0.25951657,-0.26418427,-0.05679831,-0.15784165,-0.04521836,0.22939569,-0.08524635,0.07380682,-0.03455716,0.05937931,0.02940086,-0.16278926,-0.20276003,-0.16747811,-0.03419667,-0.04466463,-0.0107042,-0.05578048,-0.07102577,-0.07544934,0.2196756,0.18378867,-0.013214,-0.16035807,0.14178935,0.1878812,0.07286932,0.1256898,-0.05672409,0.07898388,0.00067958,0.05198839,-0.12003136,0.04517477,-0.06854728,0.02701707,-0.2817895,0.15814237,0.08611715,-0.056924,0.02870947,0.00156491,-0.07290721,-0.15153447,-0.05087094,-0.00192211,0.01046783,0.01421064,-0.04937723,0.03584837,0.0739259,-0.13088006,-0.1672034,0.22976723,0.18608437,0.03771432,0.08905707,0.04123162,-0.13684005,-0.12556769,0.02319954,-0.01940912,-0.08716828,0.08775784,-0.21135831,-0.17884114,0.20307265,-0.00653735,0.01435913,0.28512427,-0.00077155,-0.0775442,0.07331701,-0.11561276,0.14258936,-0.03812518,0.10997932,-0.00262917,0.11984341,-0.15009923,-0.01565445,0.0545928,0.0510365,0.05660698,0.05356811,0.13879551,0.10913818,-0.03456131,-0.10431586,0.3241298,-0.08001446,0.01745357,0.20586377,-0.12992206,-0.01456071,0.07684118,-0.21497877,0.15850757,-0.04936353,-0.10975799,0.06778806,-0.11127342,-0.10052812,0.10197855,0.03500729,0.02332797,0.12512816,-0.19470291,0.18264702,-0.02900482,-0.04389266,-0.00722619,-0.11613705,0.05421673,-0.15898554,0.00618698,-0.07016919,-0.09917192,0.04230354,-0.15399393,0.03993075,-0.01847871,0.03448782,-0.06550324,-0.08529835,-0.14877269,0.0818075,-0.02583095,0.02939358,0.03931653,-0.13746746,-0.08115696,-0.13834587,0.06335228,-0.00356267,0.00538857,0.03799602,0.00083673,0.07708928,0.05592515,0.1322863,-0.00470836,-0.03312652,0.09878218,0.17449464,0.00228661,0.02596914,0.18435667,-0.02933007,0.06121109,0.03312122,0.15993138,0.05154945,-0.24511035,0.03987495,0.12047527
H02J003,-0.13319933,0.0692123,0.06058245,0.04823247,0.03722439,-0.19528182,-0.03964834,0.12087508,0.04386779,-0.09320733,0.09168865,-0.01016672,0.09344641,0.04775684,-0.05673838,-0.0359672,-0.02947533,0.04122039,0.04592727,-0.05830593,0.06829081,0.14111891,0.00031696,-0.02810829,-0.0977309,0.02337887,-0.06814263,-0.15947922,0.11248717,-0.05232999,0.02894672,-0.0208232,0.16218354,-0.13790604,-0.13213997,-0.07253528,-0.00322149,0.08120645,0.03288556,-0.10569491,0.0387853,0.12450792,-0.0505567,0.19077954,-0.20140855,-0.04795208,-0.12161309,-0.04701107,0.15872486,-0.06408888,0.05474864,-0.01599328,0.03839523,0.00639991,-0.10333436,-0.14303002,-0.1177709,-0.01615581,-0.03650208,-0.0101117,-0.05126571,-0.05408516,-0.05521899,0.14008608,0.12594713,-0.00742487,-0.11365863,0.10576251,0.14177579,0.05825192,0.090141,-0.04101626,0.05441836,-0.00612832,0.03293733,-0.08402155,0.02428552,-0.04175686,0.0192078,-0.1886683,0.09737354,0.05325253,-0.05037503,0.00959167,-0.00239176,-0.05837651,-0.11586075,-0.04440616,-0.00220261,0.00536756,0.00376322,-0.04625923,0.03808552,0.05236357,-0.09525538,-0.11655956,0.1490421,0.11146319,0.0388563,0.06417182,0.02676408,-0.09138235,-0.1009381,0.02233777,-0.00550112,-0.06328007,0.06756029,-0.14909053,-0.11880754,0.13439031,0.00700582,0.00847366,0.18338779,-0.00386515,-0.05868598,0.0525153,-0.07803872,0.09931555,-0.03367289,0.08146715,0.00190386,0.08856537,-0.11410739,-0.0187806,0.04554294,0.02995465,0.02274872,0.04799482,0.09722084,0.07450431,-0.03143595,-0.07559789,0.22326592,-0.05625105,0.01838721,0.14409526,-0.08443966,-0.01088825,0.04599047,-0.1575971,0.10991337,-0.03371426,-0.08831787,0.0506835,-0.08200673,-0.06548027,0.08043037,0.01800393,0.01482323,0.09418562,-0.14805755,0.11608909,-0.03268797,-0.03269882,-0.00537001,-0.07936101,0.03794578,-0.12949702,0.01015619,-0.05728937,-0.06928463,0.0268457,-0.10680241,0.04511579,-0.01912942,0.02251626,-0.0529967,-0.05721365,-0.09040081,0.0662252,-0.0216123,0.01105516,0.01297733,-0.10619597,-0.0609524,-0.08191065,0.04403818,-0.00422815,0.01362054,0.03954907,-0.01444423,0.05989742,0.04621151,0.1006001,0.00098327,-0.01059116,0.05547954,0.1201041,0.00312409,0.02717488,0.1369667,-0.01914546,0.0502342,0.01819196,0.09525114,0.03262047,-0.17074275,0.02493014,0.08787875
H02J007,-0.15744282,0.07207663,0.07685807,0.05456483,0.04124897,-0.21938153,-0.04095292,0.14379667,0.05142087,-0.10852983,0.10951224,0.00240765,0.10179405,0.04269283,-0.06601325,-0.03910766,-0.04488839,0.05408716,0.05952697,-0.07711127,0.06989072,0.15293111,-0.00229423,-0.03744964,-0.11025477,0.03411633,-0.08827934,-0.1755033,0.12119512,-0.05830704,0.03316514,-0.01481225,0.18964727,-0.15342864,-0.15909088,-0.08073542,-0.00289585,0.09940448,0.04598587,-0.11369646,0.03523289,0.13307725,-0.05148315,0.2135074,-0.22239825,-0.06025517,-0.13079315,-0.05219076,0.18635939,-0.07724191,0.06306545,-0.01389176,0.05259378,0.00990337,-0.13607766,-0.16066007,-0.1432746,-0.01631776,-0.03492838,-0.01264225,-0.06017067,-0.05602178,-0.06558777,0.17026974,0.14370784,-0.00394272,-0.1227788,0.11813368,0.16716702,0.06029534,0.09841149,-0.04319773,0.06048535,-0.00514848,0.0340363,-0.08973595,0.03046451,-0.05074752,0.01441325,-0.22879027,0.10805488,0.06091982,-0.04696649,0.01607666,-0.01983626,-0.06128674,-0.12179357,-0.05044791,-0.00379799,0.01566782,0.00185509,-0.04904795,0.04460585,0.06064632,-0.11262177,-0.1263295,0.16893458,0.13368031,0.03589142,0.08432312,0.02689307,-0.0971887,-0.11780751,0.01816467,-0.00525878,-0.07720821,0.07487428,-0.17372793,-0.1444676,0.15894753,-0.00537092,0.01566919,0.21475884,-0.01170859,-0.06021854,0.05755375,-0.09067053,0.12801056,-0.03543282,0.09974188,0.00906696,0.09692734,-0.13558292,-0.01330521,0.0420269,0.04017858,0.02412598,0.04434778,0.10639058,0.08118578,-0.02814368,-0.09323511,0.2599192,-0.06754,0.01607445,0.17465763,-0.10641342,-0.01069681,0.06183413,-0.17767613,0.12389445,-0.04911579,-0.09899233,0.05961902,-0.08973733,-0.08629932,0.08941036,0.02860523,0.00806686,0.12078492,-0.17017092,0.14850399,-0.03822057,-0.03974117,-0.00548487,-0.0927515,0.0380928,-0.14471334,0.02055203,-0.07006206,-0.07154537,0.02674558,-0.13177702,0.0379072,-0.02169421,0.02692824,-0.04958421,-0.07482674,-0.11257511,0.0663222,-0.01936339,0.01317197,0.01549662,-0.11503454,-0.07052065,-0.09527139,0.05419426,-0.01216082,0.009097,0.03918242,-0.0025574,0.06890079,0.04964792,0.10676771,-0.00577615,-0.02031025,0.06093431,0.1448041,0.00345303,0.02130575,0.15489438,-0.00966527,0.05326561,0.02011106,0.12041815,0.04484989,-0.20764832,0.0310148,0.09893087
H02J009,-0.16186225,0.07875504,0.07180171,0.05183183,0.0450823,-0.22727625,-0.0426456,0.15156284,0.04843384,-0.1017533,0.104092,0.00427463,0.09827017,0.04501372,-0.07301565,-0.03131443,-0.04596961,0.05106103,0.05572388,-0.0773655,0.06720076,0.15645719,-0.00720877,-0.03267782,-0.116083,0.03063429,-0.07458172,-0.1785311,0.11977425,-0.04937213,0.0421626,-0.00664048,0.19268699,-0.14342746,-0.16390704,-0.07074714,0.00225937,0.09573551,0.04337168,-0.10105041,0.03404658,0.12625168,-0.06623708,0.22124597,-0.21844518,-0.04810501,-0.13661687,-0.05152669,0.17920266,-0.07630485,0.06033554,-0.01310691,0.04688117,0.00576213,-0.11827001,-0.15864484,-0.13838953,-0.03006971,-0.03856706,-0.00553455,-0.0564132,-0.06229322,-0.06032506,0.15803717,0.13912106,-0.01391027,-0.12853712,0.11479842,0.15701191,0.06280302,0.08289663,-0.05190102,0.05946613,-0.01385672,0.04237115,-0.09038454,0.02229842,-0.04441829,0.01412836,-0.22454338,0.11441392,0.06853644,-0.05990307,0.02649026,-0.01639579,-0.06127229,-0.12903677,-0.05363678,0.00027008,0.00250614,0.00655141,-0.05709716,0.04688941,0.05260083,-0.11203933,-0.13186397,0.15781797,0.13418244,0.03216608,0.08100683,0.02737518,-0.10600895,-0.10595985,0.01555155,-0.0094272,-0.07522687,0.08092127,-0.16777308,-0.14524047,0.14801514,0.00390484,0.00471775,0.20248915,-0.01653581,-0.0664311,0.06450528,-0.09305556,0.12119352,-0.02841055,0.09213098,0.01459997,0.09091471,-0.12729973,-0.00993415,0.0544255,0.02809716,0.01368992,0.04239855,0.11113674,0.08433915,-0.02629629,-0.09291194,0.26187897,-0.06495683,0.01535166,0.17260876,-0.11001656,-0.01190449,0.04474707,-0.16850115,0.12465884,-0.04477841,-0.11008812,0.05615648,-0.08783787,-0.07900445,0.07943668,0.01288446,0.00710216,0.1055173,-0.15773657,0.14072716,-0.03000525,-0.0407077,-0.00997852,-0.08869389,0.04253427,-0.14295109,0.02513136,-0.07019513,-0.06955357,0.03946178,-0.12709959,0.03591952,-0.020623,0.0169243,-0.05005099,-0.06564383,-0.11291698,0.05703922,-0.01857841,0.0079897,0.02405416,-0.11339669,-0.06606036,-0.09456372,0.05039661,-0.01388232,0.00153875,0.04446147,-0.01424852,0.06532817,0.0701957,0.10782424,0.00301209,-0.01469942,0.06664316,0.13890694,0.01127079,0.0201992,0.15128219,-0.01339554,0.0496129,0.01648423,0.12368979,0.04459287,-0.20860195,0.02570418,0.09408651
H02J013,-0.193362698,0.091078304,0.065730766,0.081900932,0.050362825,-0.27707684,-0.058955766,0.145153284,0.050386667,-0.131574705,0.143114999,0.013492796,0.141427293,0.069042876,-0.073589936,-0.076137081,-0.062675901,0.060009766,0.090117045,-0.085968025,0.105839752,0.195196971,0.005989036,-0.070997492,-0.16734536,0.050443191,-0.12608169,-0.22561565,0.169469833,-0.078764878,0.036620706,-0.029229423,0.244127139,-0.188885391,-0.196352854,-0.086117022,0.023761004,0.156653613,0.043175746,-0.144761264,0.072630838,0.163581178,-0.039044324,0.274325937,-0.299064249,-0.049242206,-0.181773812,-0.04522498,0.219615281,-0.083378121,0.071704395,-0.025765151,0.076830886,0.028383374,-0.169523612,-0.192509428,-0.165054947,-0.059699997,-0.056837179,-0.064708009,-0.078121051,-0.031652421,-0.097128682,0.197020948,0.194541067,-0.022067862,-0.158017084,0.137935698,0.192076698,0.069204979,0.12545234,-0.056936719,0.081982769,-0.023229031,0.05175503,-0.087821297,0.038889665,-0.027739074,-0.018808754,-0.251036882,0.140356228,0.073939331,-0.064186104,0.018544925,0.017242096,-0.077712216,-0.178552449,-0.05858798,-0.013976435,-0.010363109,0.032348074,-0.041390006,0.050714608,0.053695433,-0.114832483,-0.185330048,0.230426133,0.162723795,0.050079309,0.108301699,0.019327425,-0.149300531,-0.127147302,0.016687032,-0.010993787,-0.10136763,0.092149399,-0.222148731,-0.182372645,0.216903344,-0.017919648,0.022504836,0.245886534,-0.028814768,-0.078571096,0.076939777,-0.139987156,0.134386599,-0.035217919,0.112227172,-0.007357223,0.105301,-0.190246329,-0.037900586,0.076165527,0.032091379,0.018609282,0.068061575,0.166701391,0.087869592,-0.032379385,-0.119246572,0.318922698,-0.088974237,-0.004762392,0.239168942,-0.115662016,-0.037946235,0.082012735,-0.244196832,0.186767414,-0.049248867,-0.142395228,0.05413346,-0.08763013,-0.070532315,0.126630023,0.037126388,0.021894351,0.114481881,-0.185659617,0.145396009,-0.051567219,-0.035255566,-0.028965868,-0.106073357,0.083517343,-0.183669925,0.019379202,-0.095845752,-0.087415293,0.020827886,-0.169029519,0.037166957,-0.020941449,0.043420516,-0.073557004,-0.048658725,-0.131369337,0.10063123,-0.039987948,0.030542262,0.024905851,-0.12802887,-0.103225,-0.120926462,0.03970965,-0.016910465,0.007454323,0.0580297,-0.012773517,0.080050327,0.0949044,0.107824452,0.000273804,-0.032967873,0.083204702,0.161324501,0.005562351,0.067076191,0.198844582,-0.017899506,0.081024185,0.006125011,0.158589765,0.036121938,-0.247516498,0.026987881,0.092891522
H02J050,-0.145374745,0.069914006,0.069231674,0.051261947,0.039686333,-0.212163359,-0.034277927,0.133686647,0.045539279,-0.102186359,0.099612661,0.000914021,0.09632197,0.043945912,-0.060772806,-0.033854067,-0.04082654,0.04113245,0.050792541,-0.063397288,0.073778167,0.144961864,0.003855136,-0.033458967,-0.115079679,0.03369797,-0.068356097,-0.157234699,0.120069094,-0.041422419,0.02387334,-0.006188686,0.179146469,-0.134272248,-0.149415359,-0.074977867,-0.00298935,0.088793047,0.040431842,-0.107746504,0.031121569,0.12603426,-0.051792253,0.196912438,-0.202805817,-0.048102796,-0.118824296,-0.042380061,0.170415759,-0.070314102,0.06102854,-0.011072303,0.043452103,0.009740025,-0.108836718,-0.148883909,-0.121780947,-0.021709578,-0.028768634,-0.000513262,-0.053877503,-0.045224551,-0.051236715,0.149986148,0.127232626,-0.013261207,-0.111193672,0.112769738,0.14103274,0.05281461,0.083322309,-0.051289883,0.059413038,-0.011303609,0.039015498,-0.077827148,0.026567835,-0.03644985,0.016262369,-0.200536147,0.10366068,0.055398706,-0.052878238,0.022468254,-0.010178151,-0.064846292,-0.114088677,-0.035978135,0.007413048,0.005397316,-0.000737121,-0.054033157,0.036022428,0.050663766,-0.098265775,-0.114029378,0.148985356,0.120706543,0.035069548,0.073451258,0.022065202,-0.091770768,-0.102251001,0.020548267,-0.012238943,-0.073585816,0.07424441,-0.144846946,-0.128474295,0.14215067,0.003527505,0.013030874,0.18640177,-0.011833317,-0.051121153,0.048520953,-0.089797713,0.103867382,-0.025433496,0.081626736,0.0072303,0.089052469,-0.113560766,-0.009280334,0.044902466,0.039201453,0.02544092,0.042778242,0.094498187,0.070659041,-0.024621317,-0.085575827,0.234166875,-0.058759909,0.014274314,0.156483158,-0.099439465,-0.014477032,0.052514311,-0.1540526,0.110013403,-0.037375163,-0.087490834,0.04556641,-0.076815419,-0.062067393,0.070580378,0.014936104,0.01303237,0.099868737,-0.138869852,0.12330959,-0.023630133,-0.028938433,-0.002995348,-0.087291189,0.043655373,-0.127666578,0.015953412,-0.054231361,-0.068030477,0.03608853,-0.115584843,0.040235471,-0.010652733,0.012519539,-0.047446825,-0.058515143,-0.102858968,0.066422507,-0.020554144,0.00757253,0.018620424,-0.103117615,-0.062638842,-0.092046507,0.055283144,-0.013112876,0.006276065,0.033732176,-0.005659674,0.058544628,0.055492349,0.092106059,1.33e-06,-0.019250792,0.063616656,0.121006534,-0.008565248,0.021872522,0.140026197,-0.015062388,0.038434397,0.01434699,0.112829402,0.036005084,-0.184765086,0.030370632,0.080451906
H02K011,-0.18601096,0.08300605,0.08459513,0.05707447,0.03482197,-0.25640315,-0.05024763,0.17581268,0.0700997,-0.12798299,0.13633882,-0.0046227,0.11422286,0.05148529,-0.08426389,-0.04206984,-0.04522196,0.06020393,0.06128592,-0.08853637,0.08221532,0.17476515,-0.01109386,-0.02783637,-0.13073453,0.03746821,-0.0699862,-0.2053592,0.13392283,-0.05983454,0.04436061,-0.0097469,0.23315154,-0.1711345,-0.1972818,-0.08244251,0.00359207,0.12737703,0.05570112,-0.12725621,0.04014967,0.14373833,-0.07509972,0.24331349,-0.2699491,-0.05775615,-0.14964162,-0.06459037,0.21799588,-0.09630837,0.06483091,-0.02123539,0.05773568,0.02314014,-0.1408345,-0.18574683,-0.15668496,-0.02628587,-0.04876482,0.00730231,-0.06700198,-0.06822251,-0.07608066,0.19452217,0.16760978,-0.00293733,-0.14974216,0.12780939,0.18947572,0.06812098,0.10454453,-0.07258721,0.05603624,-0.0103943,0.05302152,-0.10265233,0.02888893,-0.05948842,0.02521542,-0.2613084,0.12533154,0.06823082,-0.05424853,0.01844856,-0.01649063,-0.06273257,-0.13859597,-0.06605715,-0.0011967,0.01596202,-0.01456103,-0.07310034,0.06233579,0.06162834,-0.1401717,-0.146057,0.20386802,0.16544482,0.0512151,0.0803555,0.03152585,-0.10856283,-0.1310204,0.01222326,-0.0071712,-0.10222819,0.08698542,-0.20193993,-0.1661652,0.17518274,-0.00058561,0.00557851,0.23949254,-0.00839956,-0.07314825,0.05783301,-0.1089754,0.15039942,-0.0401607,0.11489625,0.0108778,0.12317761,-0.13808306,-0.00121043,0.05458847,0.0379862,0.03484738,0.0525437,0.12525627,0.09538285,-0.03651092,-0.09559595,0.3197432,-0.07283188,0.03866686,0.19028084,-0.12134843,-0.01870053,0.06446499,-0.1912354,0.1440916,-0.05546043,-0.11773301,0.07103585,-0.11126956,-0.08403447,0.09199835,0.02560212,0.01456841,0.12042436,-0.18305176,0.16557707,-0.04325856,-0.03166338,-0.00512311,-0.1037562,0.04675953,-0.1627028,0.0199185,-0.08182526,-0.07832202,0.04093093,-0.15798506,0.04877358,-0.01828775,0.01391875,-0.03953852,-0.07817749,-0.12240604,0.07193894,-0.02404341,0.00846681,0.02343779,-0.14030461,-0.07777,-0.10431247,0.05242692,-0.01209545,-0.01111465,0.03600373,-0.00184492,0.07966322,0.07123325,0.12439018,0.0049854,-0.01219054,0.08955478,0.17366716,-0.00337251,0.00924951,0.17739327,-0.02699956,0.06795309,0.01536188,0.13814653,0.04660799,-0.24404112,0.03917303,0.10847949
H02M001,-0.07946698,0.03746299,0.03751209,0.02828206,0.02114202,-0.10529035,-0.0225076,0.07350051,0.02685177,-0.05735317,0.05505557,0.0015627,0.04241587,0.0282657,-0.03149259,-0.00880401,-0.01704982,0.02055756,0.02866438,-0.02995842,0.0349736,0.07582103,0.00187525,-0.01010045,-0.0627944,0.01814038,-0.03345674,-0.08581989,0.05548834,-0.02973206,0.01415977,-0.00854193,0.09517614,-0.07991114,-0.08203302,-0.0449933,-0.00703832,0.05180892,0.01880876,-0.05904696,0.01215617,0.069495,-0.03758456,0.11506183,-0.11111968,-0.02429551,-0.07008294,-0.03119255,0.08732392,-0.03400659,0.03426608,-0.00356553,0.02720415,0.01415049,-0.06331122,-0.07418297,-0.06989517,-0.00731768,-0.0154829,-0.00360523,-0.02433174,-0.02665332,-0.02565187,0.08469057,0.07278805,-0.00641174,-0.06896602,0.05187873,0.08333573,0.03485468,0.04636624,-0.01823679,0.02305269,-0.00279526,0.01398478,-0.0454455,0.00728501,-0.01950175,0.00448217,-0.10615113,0.05776121,0.03491261,-0.02753016,0.00505685,0.00238949,-0.0270116,-0.06227404,-0.02640862,0.00117631,0.00636165,-0.00376918,-0.03222009,0.01525109,0.02954297,-0.0594058,-0.05714846,0.0835888,0.05741365,0.02286752,0.03588776,0.01137656,-0.05136484,-0.05740067,0.01212136,-0.00122956,-0.03857173,0.03424911,-0.08875452,-0.07092246,0.07700118,-0.00108623,0.00246681,0.10373551,0.00036415,-0.03611507,0.02959625,-0.04753152,0.05643411,-0.02255714,0.03679982,0.006812,0.04656346,-0.06026617,-0.00224616,0.02270395,0.01438293,0.0124769,0.02801869,0.04955314,0.03769095,-0.00913187,-0.0484788,0.13908648,-0.03121444,0.01526605,0.07802545,-0.05211893,-0.00548687,0.02833023,-0.07977097,0.05738218,-0.01870477,-0.05110651,0.02907311,-0.05185761,-0.04097439,0.04538404,0.01138706,0.00562112,0.05543556,-0.07922557,0.07015615,-0.01363856,-0.01391669,-0.00524745,-0.0523886,0.02098851,-0.07045566,0.01413264,-0.03735222,-0.04173885,0.01193388,-0.06165261,0.02800757,-0.00790251,0.01154614,-0.01865134,-0.03612823,-0.05797632,0.03094437,-0.01375896,0.00287972,0.00438441,-0.05908293,-0.02868492,-0.05116465,0.01975977,0.0006647,0.00685183,0.02510582,-0.00910061,0.0329551,0.02969597,0.05218969,-0.00420339,-0.0046025,0.03846979,0.07497577,0.00044891,0.01164338,0.07505962,-0.01770087,0.02356144,0.01327627,0.05406496,0.02417808,-0.0973337,0.01150735,0.05406034
H02M003,-0.16413666,0.07774881,0.07780653,0.0454799,0.04202251,-0.22879499,-0.04366015,0.14874636,0.04745131,-0.10936951,0.10290409,0.00297294,0.09719412,0.05256667,-0.07094213,-0.01999818,-0.04039622,0.03952262,0.05018911,-0.07693838,0.07213454,0.15782247,0.00784768,-0.03575188,-0.12521279,0.04506434,-0.07934031,-0.17734046,0.12722072,-0.04692054,0.03125015,-0.01786063,0.19002415,-0.15385862,-0.14894785,-0.08313224,0.00879508,0.0950271,0.04610373,-0.10552642,0.0351045,0.1319084,-0.0670545,0.21038868,-0.231839,-0.05775464,-0.14128903,-0.05213397,0.18007813,-0.06470679,0.05711703,-0.011445,0.05825551,0.02014611,-0.12468815,-0.16017994,-0.14128678,-0.02295301,-0.03776618,-0.00992511,-0.06274889,-0.06391561,-0.05270192,0.15694417,0.15049115,-0.00269955,-0.12711304,0.12027398,0.16352804,0.07052968,0.09046105,-0.04682295,0.05335114,-0.01384362,0.03498248,-0.0798822,0.02749788,-0.02720205,0.02224293,-0.21127874,0.11005002,0.06803752,-0.04986158,0.0247682,-0.00665701,-0.06468347,-0.13341679,-0.05235928,0.0020688,0.00465714,0.00702785,-0.06387467,0.03405974,0.05470842,-0.10915233,-0.12518235,0.1658288,0.11723145,0.03026239,0.08584175,0.01878217,-0.10965467,-0.10854575,0.0252381,-0.00815326,-0.07944924,0.07534832,-0.17094915,-0.1359743,0.14161259,0.01445013,0.00519034,0.201801,-0.0065218,-0.06484179,0.05661269,-0.0876299,0.11523215,-0.03496364,0.08674496,0.00068019,0.09839632,-0.11730613,-0.02176188,0.05491975,0.02765025,0.01731566,0.04464529,0.10991517,0.08207849,-0.02888366,-0.09702489,0.26488397,-0.06484308,0.01108929,0.16917601,-0.10858823,-0.00698058,0.05806543,-0.16550934,0.1280329,-0.03612955,-0.10476409,0.05283613,-0.09179402,-0.06639368,0.09464859,0.01776381,0.01232686,0.11404801,-0.15513834,0.13229337,-0.02687459,-0.04512096,-0.00618813,-0.08969428,0.0487958,-0.15040182,0.02079172,-0.06774481,-0.08454243,0.02851283,-0.13804501,0.0496995,-0.00990479,0.01721145,-0.05760157,-0.06035925,-0.10314238,0.06956657,-0.00962859,0.00313298,0.0099561,-0.12006364,-0.06125415,-0.08918846,0.04996213,-0.0069732,0.00309573,0.04508612,-0.01356979,0.06988337,0.06129786,0.09970701,0.00174507,-0.02518899,0.07152576,0.13154575,0.00361227,0.02124706,0.14612435,-0.01139485,0.04759342,0.02746919,0.11987732,0.03903817,-0.20106924,0.0272069,0.08362829
H02M007,-0.18831402,0.08009924,0.08976898,0.0599205,0.05977083,-0.26415294,-0.04429506,0.17124622,0.045886,-0.11796413,0.11871959,0.00082614,0.10565592,0.06310718,-0.08845913,-0.01739979,-0.05035328,0.03078533,0.04767286,-0.0977394,0.07824749,0.1915343,0.01012661,-0.05208304,-0.15951417,0.06447099,-0.09376737,-0.20381498,0.16310216,-0.04512567,0.02928508,-0.0099609,0.21590784,-0.19887853,-0.16465738,-0.09462357,0.01850051,0.11959576,0.06458168,-0.11819381,0.04100063,0.14558206,-0.08210057,0.24470429,-0.26423952,-0.06485882,-0.16560142,-0.06334869,0.20841634,-0.08183442,0.07379039,-0.01308754,0.06566597,0.02486461,-0.14630082,-0.18479826,-0.15371923,-0.03517555,-0.04187603,-0.01240124,-0.08373632,-0.0677391,-0.05572473,0.1742337,0.16691379,-0.01314091,-0.1506079,0.14601919,0.1829019,0.07189436,0.11494261,-0.05990079,0.06077319,-0.02601489,0.03746878,-0.08451444,0.03459842,-0.021066,0.03047007,-0.2305056,0.13603802,0.07191158,-0.05763588,0.02712296,-0.00988899,-0.0712058,-0.14719467,-0.0632633,0.00148144,0.00526312,0.01142401,-0.07427472,0.0315485,0.05631547,-0.11597458,-0.14416255,0.19911405,0.14354733,0.0374015,0.1069106,0.01653283,-0.12368574,-0.12483754,0.03370494,-0.02320531,-0.08415445,0.07822051,-0.18998456,-0.14835349,0.15475778,0.01705234,-0.00376614,0.21254553,-0.0111274,-0.07618541,0.06415339,-0.10563028,0.1197303,-0.03458543,0.0971109,-0.01210485,0.11704845,-0.1371687,-0.03481076,0.05718987,0.0330283,0.02520007,0.0472702,0.12915605,0.09928174,-0.03791743,-0.10329963,0.30700636,-0.08138189,0.00778962,0.20543563,-0.12179156,-0.01478466,0.07290735,-0.20150034,0.14984411,-0.04102998,-0.12519385,0.06192288,-0.10761533,-0.07003105,0.11461613,0.00924753,0.00765707,0.13615166,-0.1767157,0.14221518,-0.02572268,-0.05583428,-0.0158135,-0.09973984,0.06060443,-0.17518093,0.03797046,-0.07707695,-0.09958228,0.024232,-0.16552787,0.06913475,-0.02250393,0.01067164,-0.07554189,-0.076921,-0.11928483,0.09168761,-0.01142257,-0.00089747,0.01099325,-0.13446254,-0.06983978,-0.10683887,0.07033634,-0.01673525,0.00320669,0.06411763,-0.02952236,0.07529327,0.07289209,0.12345083,0.00453939,-0.03468074,0.08638886,0.13407846,-0.0083033,0.02471079,0.17464083,-0.01149551,0.05257241,0.02882411,0.1347949,0.03656971,-0.23315413,0.03180128,0.08349308
